"Region";"Schadstoff";"Einheit";"CRF_Code";"CRF_Sektor";"Quelle";"Datenstand";"Jahr";"Werte"
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1998";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"1999";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2000";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2001";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2002";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2003";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2004";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2005";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2006";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2007";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2008";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2009";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2010";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2011";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2012";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2013";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2014";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2015";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2016";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2017";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2018";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2019";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2020";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2021";0
"AT";"NF3";"t CO2-äq";"2 F";"Product Uses as Substitutes for ODS";"OLI 2023 (1990-2022)";"15.01.2024";"2022";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1990";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1991";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1992";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1993";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1994";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1995";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1996";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1997";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1998";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"1999";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2000";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2001";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2002";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2003";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2004";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2005";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2006";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2007";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2008";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2009";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2010";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2011";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2012";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2013";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2014";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2015";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2016";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2017";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2018";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2019";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2020";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2021";0
"AT";"NF3";"t CO2-äq";"2 G";"Other Product Manufacture and Use";"OLI 2023 (1990-2022)";"15.01.2024";"2022";0
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1990";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1991";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1992";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1993";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1994";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1995";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1996";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1997";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1998";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"1999";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2000";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2001";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2002";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2003";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2004";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2005";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2006";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2007";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2008";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2009";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2010";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2011";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2012";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2013";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2014";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2015";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2016";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2017";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2018";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2019";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2020";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2021";NA
"AT";"NF3";"t CO2-äq";"3";"Total Agriculture";"OLI 2023 (1990-2022)";"15.01.2024";"2022";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1990";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1991";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1992";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1993";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1994";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1995";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1996";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1997";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1998";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"1999";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2000";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2001";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2002";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2003";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2004";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2005";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2006";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2007";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2008";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2009";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2010";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2011";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2012";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2013";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2014";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2015";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2016";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2017";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2018";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2019";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2020";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2021";NA
"AT";"NF3";"t CO2-äq";"3 A";"Enteric Fermentation";"OLI 2023 (1990-2022)";"15.01.2024";"2022";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1990";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1991";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1992";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1993";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1994";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1995";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1996";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1997";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1998";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"1999";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2000";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2001";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2002";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2003";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2004";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2005";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2006";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2007";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2008";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2009";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2010";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2011";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2012";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2013";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2014";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2015";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2016";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2017";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2018";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2019";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2020";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2021";NA
"AT";"NF3";"t CO2-äq";"3 B";"Manure Management";"OLI 2023 (1990-2022)";"15.01.2024";"2022";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1990";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1991";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1992";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1993";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1994";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1995";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1996";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1997";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1998";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"1999";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2000";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2001";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2002";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2003";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2004";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2005";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2006";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2007";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2008";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2009";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2010";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2011";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2012";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2013";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2014";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2015";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2016";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2017";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2018";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2019";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2020";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2021";NA
"AT";"NF3";"t CO2-äq";"3 D";"Agricultural Soils";"OLI 2023 (1990-2022)";"15.01.2024";"2022";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1990";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1991";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1992";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1993";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1994";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1995";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1996";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1997";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1998";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"1999";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2000";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2001";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2002";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2003";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2004";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2005";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2006";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2007";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2008";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2009";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2010";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2011";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2012";NA
"AT";"NF3";"t CO2-äq";"3 F";"Field Burning of Agricultural Residues";"OLI 2023 (1990-2022)";"15.01.2024";"2013";NA
